ev,measured spectrum,ev,retrived spectrum,ev,retrived spectrum dipole corrected,retrived spectrum phase dipole corrected
,,241.794102,0.162577519379845,241.8,0.421,-51.36
,,242.046966,0.161414728682171,242.1,0.4193,-51.37
,,242.29983,0.160251937984496,242.3,0.4175,-51.37
,,242.552694,0.159089147286822,242.6,0.4157,-51.38
,,242.805558,0.157926356589147,242.8,0.4138,-51.38
,,243.058422,0.156763565891473,243.1,0.412,-51.38
,,243.311286,0.155600775193798,243.3,0.4102,-51.39
,,243.56415,0.154437984496124,243.6,0.4083,-51.39
,,243.817014,0.15327519379845,243.9,0.4064,-51.39
,,244.069878,0.152209302325581,244.1,0.4048,-51.39
,,244.322742,0.151046511627907,244.4,0.4028,-51.39
,,244.575606,0.149883720930233,244.6,0.4009,-51.39
,,244.82847,0.148817829457364,244.9,0.3992,-51.39
,,245.081334,0.14765503875969,245.1,0.3973,-51.39
,,245.334198,0.146589147286822,245.4,0.3955,-51.39
,,245.587062,0.145426356589147,245.6,0.3936,-51.38
,,245.839926,0.144360465116279,245.9,0.3918,-51.38
,,246.09279,0.143294573643411,246.1,0.3901,-51.38
,,246.345654,0.142228682170543,246.4,0.3883,-51.37
,,246.598518,0.141065891472868,246.6,0.3863,-51.37
,,246.851382,0.14,246.9,0.3846,-51.36
,,247.104246,0.138934108527132,247.1,0.3828,-51.36
,,247.35711,0.137868217054264,247.4,0.381,-51.35
,,247.609974,0.136802325581395,247.6,0.3792,-51.35
,,247.862838,0.135736434108527,247.9,0.3773,-51.34
,,248.115702,0.134767441860465,248.2,0.3757,-51.33
,,248.368566,0.133701550387597,248.4,0.3738,-51.33
,,248.62143,0.132635658914729,248.7,0.372,-51.32
,,248.874294,0.13156976744186,248.9,0.3701,-51.31
,,249.127158,0.130600775193798,249.2,0.3684,-51.3
,,249.380022,0.12953488372093,249.4,0.3665,-51.29
,,249.632886,0.128565891472868,249.7,0.3649,-51.28
,,249.88575,0.1275,249.9,0.3629,-51.27
,,250.138614,0.126531007751938,250.2,0.3612,-51.26
,,250.391478,0.12546511627907,250.4,0.3593,-51.25
,,250.644342,0.124496124031008,250.7,0.3576,-51.23
,,250.897206,0.123527131782946,250.9,0.3559,-51.22
,,251.15007,0.122558139534884,251.2,0.3542,-51.21
,,251.402934,0.121492248062015,251.4,0.3522,-51.2
,,251.655798,0.120523255813953,251.7,0.3504,-51.19
,,251.908662,0.119554263565891,251.9,0.3487,-51.17
,,252.161526,0.118585271317829,252.2,0.3469,-51.16
,,252.41439,0.117616279069767,252.4,0.3451,-51.14
,,252.667254,0.116647286821705,252.7,0.3433,-51.13
,,252.920118,0.115678294573643,253,0.3414,-51.11
,,253.172982,0.114709302325581,253.2,0.3396,-51.09
,,253.425846,0.113837209302326,253.5,0.338,-51.07
,,253.67871,0.112868217054264,253.7,0.3362,-51.06
,,253.931574,0.111899224806202,254,0.3343,-51.04
,,254.184438,0.11093023255814,254.2,0.3325,-51.02
,,254.437302,0.110058139534884,254.5,0.3309,-51
,,254.690166,0.109089147286822,254.7,0.329,-50.98
,,254.94303,0.108217054263566,255,0.3274,-50.96
,,255.195894,0.107248062015504,255.2,0.3255,-50.94
,,255.448758,0.106375968992248,255.5,0.3238,-50.91
,,255.701622,0.105406976744186,255.7,0.3219,-50.89
,,255.954486,0.10453488372093,256,0.3202,-50.87
,,256.20735,0.103565891472868,256.2,0.3182,-50.85
,,256.460214,0.102693798449612,256.5,0.3165,-50.82
,,256.713078,0.101821705426357,256.7,0.3148,-50.8
,,256.965942,0.100949612403101,257,0.3131,-50.77
,,257.218806,0.0999806201550388,257.3,0.3111,-50.75
,,257.47167,0.0991085271317829,257.5,0.3093,-50.72
,,257.724534,0.0982364341085271,257.8,0.3076,-50.69
,,257.977398,0.0973643410852713,258,0.3058,-50.67
,,258.230262,0.0964922480620155,258.3,0.304,-50.64
,,258.483126,0.0956201550387597,258.5,0.3023,-50.61
,,258.73599,0.0947480620155039,258.8,0.3005,-50.58
,,258.988854,0.0938759689922481,259,0.2987,-50.56
,,259.241718,0.0930038759689922,259.3,0.2969,-50.53
,,259.494582,0.0921317829457364,259.5,0.2951,-50.5
,,259.747446,0.0913565891472868,259.8,0.2935,-50.47
,,260.00031,0.090484496124031,260,0.2917,-50.43
,,260.253174,0.0896124031007752,260.3,0.2898,-50.4
,,260.506038,0.0887403100775194,260.5,0.2879,-50.37
,,260.758902,0.0879651162790698,260.8,0.2863,-50.34
,,261.011766,0.087093023255814,261,0.2844,-50.31
,,261.26463,0.0862790697674419,261.3,0.2827,-50.27
,,261.517494,0.0854554263565892,261.6,0.2809,-50.24
,,261.770358,0.0846317829457364,261.8,0.2791,-50.2
,,262.023222,0.0838081395348837,262.1,0.2773,-50.17
,,262.276086,0.0829941860465116,262.3,0.2756,-50.13
,,262.52895,0.0821705426356589,262.6,0.2738,-50.1
,,262.781814,0.0813662790697675,262.8,0.272,-50.06
,,263.034678,0.080562015503876,263.1,0.2702,-50.02
,,263.287542,0.0797577519379845,263.3,0.2685,-49.99
,,263.540406,0.078953488372093,263.6,0.2667,-49.95
,,263.79327,0.0781589147286822,263.8,0.2649,-49.91
,,264.046134,0.0773643410852713,264.1,0.2631,-49.87
,,264.298998,0.0765697674418605,264.3,0.2613,-49.83
,,264.551862,0.0757848837209302,264.6,0.2595,-49.79
,,264.804726,0.075,264.8,0.2577,-49.75
,,265.05759,0.0742248062015504,265.1,0.256,-49.71
,,265.310454,0.0734399224806202,265.3,0.2542,-49.67
,,265.563318,0.0726744186046512,265.6,0.2524,-49.62
,,265.816182,0.0718992248062015,265.9,0.2506,-49.58
,,266.069046,0.0711337209302326,266.1,0.2488,-49.54
,,266.32191,0.0703682170542636,266.4,0.247,-49.49
,,266.574774,0.0696124031007752,266.6,0.2453,-49.45
,,266.827638,0.0688565891472868,266.9,0.2435,-49.4
,,267.080502,0.0681007751937985,267.1,0.2417,-49.36
,,267.333366,0.0673449612403101,267.4,0.2399,-49.31
,,267.58623,0.0665988372093023,267.6,0.2382,-49.27
,,267.839094,0.0658624031007752,267.9,0.2364,-49.22
,,268.091958,0.0651162790697674,268.1,0.2346,-49.17
,,268.344822,0.0643798449612403,268.4,0.2329,-49.12
,,268.597686,0.0636434108527132,268.6,0.2311,-49.08
,,268.85055,0.0629166666666667,268.9,0.2293,-49.03
,,269.103414,0.0621899224806202,269.1,0.2275,-48.98
,,269.356278,0.0614631782945736,269.4,0.2257,-48.93
,,269.609142,0.0607461240310078,269.6,0.2239,-48.88
,,269.862006,0.0600290697674419,269.9,0.2222,-48.83
,,270.11487,0.059312015503876,270.1,0.2204,-48.77
,,270.367734,0.0586046511627907,270.4,0.2186,-48.72
,,270.620598,0.0578972868217054,270.7,0.2168,-48.67
,,270.873462,0.0571899224806202,270.9,0.2151,-48.62
,,271.126326,0.0564922480620155,271.2,0.2133,-48.56
,,271.37919,0.0557945736434109,271.4,0.2116,-48.51
,,271.632054,0.0551065891472868,271.7,0.2098,-48.45
,,271.884918,0.0544089147286822,271.9,0.208,-48.4
,,272.137782,0.0537209302325581,272.2,0.2063,-48.34
,,272.390646,0.0530426356589147,272.4,0.2046,-48.29
,,272.64351,0.0523643410852713,272.7,0.2028,-48.23
,,272.896374,0.0516860465116279,272.9,0.201,-48.17
,,273.149238,0.0510174418604651,273.2,0.1993,-48.12
,,273.402102,0.0503391472868217,273.4,0.1975,-48.06
,,273.654966,0.0496802325581395,273.7,0.1958,-48
,,273.90783,0.0490116279069767,273.9,0.194,-47.94
,,274.160694,0.0483527131782946,274.2,0.1923,-47.88
,,274.413558,0.047703488372093,274.4,0.1906,-47.82
,,274.666422,0.0470445736434108,274.7,0.1888,-47.76
,,274.919286,0.0463953488372093,275,0.1871,-47.7
,,275.17215,0.0457558139534884,275.2,0.1854,-47.63
,,275.425014,0.0451162790697674,275.5,0.1837,-47.57
,,275.677878,0.0444767441860465,275.7,0.182,-47.51
,,275.930742,0.0438372093023256,276,0.1802,-47.45
,,276.183606,0.0432073643410853,276.2,0.1785,-47.38
,,276.43647,0.042577519379845,276.5,0.1768,-47.33
,,276.689334,0.0419573643410853,276.7,0.1751,-47.26
,,276.942198,0.0413372093023256,277,0.1734,-47.2
,,277.195062,0.0407170542635659,277.2,0.1717,-47.13
,,277.447926,0.0401065891472868,277.5,0.17,-47.06
,,277.70079,0.0394961240310077,277.7,0.1683,-47
,,277.953654,0.0388953488372093,278,0.1667,-46.93
,,278.206518,0.0382945736434109,278.2,0.165,-46.86
,,278.459382,0.0376937984496124,278.5,0.1633,-46.79
,,278.712246,0.0371027131782946,278.7,0.1616,-46.72
,,278.96511,0.0365116279069767,279,0.16,-46.65
,,279.217974,0.0359205426356589,279.3,0.1583,-46.58
,,279.470838,0.0353391472868217,279.5,0.1566,-46.51
,,279.723702,0.0347674418604651,279.8,0.155,-46.44
,,279.976566,0.0341860465116279,280,0.1533,-46.37
,,280.22943,0.0336143410852713,280.3,0.1517,-46.29
,,280.482294,0.0330523255813953,280.5,0.1501,-46.22
,,280.735158,0.0324903100775194,280.8,0.1485,-46.15
,,280.988022,0.0319282945736434,281,0.1468,-46.07
,,281.240886,0.0313759689922481,281.3,0.1452,-46
,,281.49375,0.0308236434108527,281.5,0.1436,-45.92
,,281.746614,0.0302713178294574,281.8,0.142,-45.85
,,281.999478,0.0297286821705426,282,0.1404,-45.77
,,282.252342,0.0291860465116279,282.3,0.1388,-45.69
,,282.505206,0.0286531007751938,282.5,0.1372,-45.62
,,282.75807,0.0281201550387597,282.8,0.1356,-45.54
,,283.010934,0.0275968992248062,283,0.134,-45.46
,,283.263798,0.0270736434108527,283.3,0.1325,-45.38
,,283.516662,0.0265503875968992,283.6,0.1309,-45.3
,,283.769526,0.0260368217054264,283.8,0.1293,-45.22
,,284.02239,0.0255232558139535,284.1,0.1278,-45.14
,,284.275254,0.0250193798449612,284.3,0.1263,-45.06
,,284.528118,0.024515503875969,284.6,0.1247,-44.98
,,284.780982,0.0240116279069767,284.8,0.1232,-44.9
,,285.033846,0.0235174418604651,285.1,0.1217,-44.81
,,285.28671,0.0230329457364341,285.3,0.1202,-44.73
,,285.539574,0.0225387596899225,285.6,0.1187,-44.65
,,285.792438,0.0220639534883721,285.8,0.1172,-44.56
,,286.045302,0.0215794573643411,286.1,0.1157,-44.48
,,286.298166,0.0211046511627907,286.3,0.1142,-44.39
,,286.55103,0.0206395348837209,286.6,0.1127,-44.31
,,286.803894,0.0201744186046512,286.8,0.1113,-44.22
,,287.056758,0.0197093023255814,287.1,0.1098,-44.13
,,287.309622,0.0192538759689923,287.3,0.1083,-44.05
,,287.562486,0.0187984496124031,287.6,0.1069,-43.96
,,287.81535,0.0183527131782946,287.9,0.1055,-43.87
,,288.068214,0.017906976744186,288.1,0.104,-43.78
,,288.321078,0.0174612403100775,288.4,0.1026,-43.69
,,288.573942,0.0170251937984496,288.6,0.1012,-43.6
,,288.826806,0.0165988372093023,288.9,0.09982,-43.51
,,289.07967,0.016172480620155,289.1,0.09844,-43.42
,,289.332534,0.0157461240310078,289.4,0.09705,-43.33
,,289.585398,0.0153294573643411,289.6,0.09569,-43.23
,,289.838262,0.0149127906976744,289.9,0.09433,-43.14
,,290.091126,0.0145058139534884,290.1,0.093,-43.05
,,290.34399,0.0140988372093023,290.4,0.09166,-42.95
,,290.596854,0.0136918604651163,290.6,0.09032,-42.86
,,290.849718,0.0132945736434109,290.9,0.08899,-42.76
,,291.102582,0.012906976744186,291.1,0.0877,-42.67
,,291.355446,0.0125096899224806,291.4,0.08636,-42.57
,,291.60831,0.0121317829457364,291.6,0.0851,-42.47
,,291.861174,0.0117441860465116,291.9,0.08379,-42.38
,,292.114038,0.0113662790697674,292.1,0.08251,-42.28
,,292.366902,0.0109980620155039,292.4,0.08126,-42.18
,,292.619766,0.0106298449612403,292.7,0.08001,-42.08
,,292.87263,0.0102713178294574,292.9,0.07879,-41.98
,,293.125494,0.0099031007751938,293.2,0.07753,-41.88
,,293.378358,0.00955426356589147,293.4,0.07634,-41.78
,,293.631222,0.00920542635658915,293.7,0.07514,-41.68
,,293.884086,0.00885658914728682,293.9,0.07394,-41.58
,,294.13695,0.0085077519379845,294.2,0.07273,-41.48
,,294.389814,0.00816860465116279,294.4,0.07155,-41.37
,,294.642678,0.0078391472868217,294.7,0.07041,-41.27
,,294.895542,0.00750968992248062,294.9,0.06927,-41.17
,,295.148406,0.00718023255813953,295.2,0.06811,-41.06
,,295.40127,0.00686046511627907,295.4,0.06699,-40.96
,,295.654134,0.0065406976744186,295.7,0.06586,-40.85
,,295.906998,0.00623062015503876,295.9,0.06476,-40.75
,,296.159862,0.00592054263565891,296.2,0.06366,-40.64
,,296.412726,0.00562015503875969,296.4,0.06259,-40.53
,,296.66559,0.00531007751937984,296.7,0.06148,-40.42
,,296.918454,0.00501937984496124,297,0.06044,-40.32
,,297.171318,0.00472868217054264,297.2,0.0594,-40.21
,,297.424182,0.00443798449612403,297.5,0.05835,-40.1
,,297.677046,0.00414728682170543,297.7,0.0573,-39.99
,,297.92991,0.00386627906976744,298,0.05628,-39.88
,,298.182774,0.00359496124031008,298.2,0.0553,-39.77
,,298.435638,0.00332364341085271,298.5,0.05431,-39.66
,,298.688502,0.00305232558139535,298.7,0.05332,-39.54
,,298.941366,0.00278100775193798,299,0.05232,-39.48
,,299.19423,0.00252906976744186,299.2,0.0514,-39.32
,,299.447094,0.00226744186046512,299.5,0.05044,-39.16
,,299.699958,0.00201550387596899,299.7,0.04951,-39.1
,,299.952822,0.00176356589147287,300,0.04858,-38.94
,,300.205686,0.00152131782945737,300.2,0.04768,-38.88
,,300.45855,0.00127906976744186,300.5,0.04677,-38.72
,,300.711414,0.00103682170542636,300.7,0.04586,-38.66
,,300.964278,8.04263565891472E-4,301,0.04499,-38.5
,,301.217142,5.71705426356589E-4,301.3,0.04412,-38.44
,,301.470006,3.48837209302325E-4,301.5,0.04328,-38.28
,,301.72287,1.2596899224806E-4,301.8,0.04243,-38.12
,,301.975734,-9.68992248062007E-5,302,0.04159,-38.06
,,302.228598,-3.12984496124031E-4,302.3,0.04076,-37.9
,,302.481462,-5.25193798449612E-4,302.5,0.03996,-37.84
,,302.734326,-7.33527131782945E-4,302.8,0.03916,-37.68
,,302.98719,-9.38953488372092E-4,303,0.03837,-37.52
,,303.240054,-0.00114050387596899,303.3,0.0376,-37.46
,,303.492918,-0.00133914728682171,303.5,0.03683,-37.3
,,303.745782,-0.00153391472868217,303.8,0.03608,-37.14
,,303.998646,-0.00172577519379845,304,0.03534,-37.08
,,304.25151,-0.00191375968992248,304.3,0.03461,-36.92
,,304.504374,-0.00209786821705426,304.5,0.0339,-36.86
,,304.757238,-0.00227906976744186,304.8,0.03319,-36.7
,,305.010102,-0.00245736434108527,305,0.03249,-36.54
,,305.262966,-0.00263178294573643,305.3,0.03181,-36.48
,,305.51583,-0.00280329457364341,305.6,0.03113,-36.32
,,305.768694,-0.0029718992248062,305.8,0.03046,-36.16
,,306.021558,-0.00313662790697674,306.1,0.02981,-36.1
,,306.274422,-0.00329941860465116,306.3,0.02916,-35.94
,,306.527286,-0.00345833333333333,306.6,0.02853,-35.78
,,306.78015,-0.00361337209302326,306.8,0.02791,-35.62
,,307.033014,-0.00376647286821705,307.1,0.0273,-35.56
,,307.285878,-0.00391569767441861,307.3,0.0267,-35.4
,,307.538742,-0.00406298449612403,307.6,0.02611,-35.24
,,307.791606,-0.00420639534883721,307.8,0.02553,-35.18
,,308.04447,-0.0043468992248062,308.1,0.02496,-35.02
,,308.297334,-0.00448546511627907,308.3,0.0244,-34.86
,,308.550198,-0.00462015503875969,308.6,0.02386,-34.7
,,308.803062,-0.00475290697674419,308.8,0.02332,-34.64
,,309.055926,-0.00488178294573643,309.1,0.02279,-34.48
,,309.30879,-0.00500872093023256,309.3,0.02227,-34.32
,,309.561654,-0.0051327519379845,309.6,0.02176,-34.16
,,309.814518,-0.00525387596899225,309.8,0.02127,-34.1
,,310.067382,-0.00537306201550388,310.1,0.02078,-33.94
,,310.320246,-0.00548934108527132,310.4,0.02029,-33.78
,,310.57311,-0.00560271317829457,310.6,0.01982,-33.62
,,310.825974,-0.00571414728682171,310.9,0.01936,-33.46
,,311.078838,-0.00582267441860465,311.1,0.01891,-33.4
,,311.331702,-0.00592829457364341,311.4,0.01847,-33.24
,,311.584566,-0.00603197674418605,311.6,0.01803,-33.08
,,311.83743,-0.00613372093023256,311.9,0.01761,-32.92
,,312.090294,-0.00623255813953488,312.1,0.01719,-32.76
,,312.343158,-0.00632848837209302,312.4,0.01679,-32.7
,,312.596022,-0.0064234496124031,312.6,0.01639,-32.54
,,312.848886,-0.00651453488372093,312.9,0.016,-32.38
,,313.10175,-0.0066046511627907,313.1,0.01562,-32.22
,,313.354614,-0.00669282945736434,313.4,0.01525,-32.06
,,313.607478,-0.0067781007751938,313.6,0.01489,-31.9
,,313.860342,-0.00686143410852713,313.9,0.01453,-31.84
,,314.113206,-0.00694282945736434,314.1,0.01418,-31.68
,,314.36607,-0.00702131782945736,314.4,0.01385,-31.52
,,314.618934,-0.00709883720930233,314.7,0.01352,-31.36
,,314.871798,-0.00717441860465116,314.9,0.01319,-31.2
,,315.124662,-0.00724709302325581,315.2,0.01288,-31.04
,,315.377526,-0.0073187984496124,315.4,0.01257,-30.88
,,315.63039,-0.00738856589147287,315.7,0.01226,-30.72
,,315.883254,-0.00745542635658915,315.9,0.01197,-30.66
,,316.136118,-0.00752131782945737,316.2,0.01169,-30.5
,,316.388982,-0.00758527131782946,316.4,0.01141,-30.34
,,316.641846,-0.00764825581395349,316.7,0.01113,-30.18
,,316.89471,-0.00770833333333333,316.9,0.01087,-30.02
,,317.147574,-0.00776744186046512,317.2,0.01061,-29.86
,,317.400438,-0.00782461240310077,317.4,0.01036,-29.7
,,317.653302,-0.00788081395348837,317.7,0.01011,-29.54
,,317.906166,-0.00793410852713178,317.9,0.00988,-29.38
,,318.15903,-0.00798740310077519,318.2,0.00964,-29.22
,,318.411894,-0.00803779069767442,318.4,0.00942,-29.06
,,318.664758,-0.00808720930232558,318.7,0.0092,-28.9
,,318.917622,-0.00813565891472868,319,0.00899,-28.74
,,319.170486,-0.00818217054263566,319.2,0.00878,-28.58
,,319.42335,-0.00822771317829457,319.5,0.00858,-28.42
,,319.676214,-0.00827131782945736,319.7,0.00839,-28.26
,,319.929078,-0.00831395348837209,320,0.0082,-28.1
,,320.181942,-0.0083546511627907,320.2,0.00801,-27.94
,,320.434806,-0.0083953488372093,320.5,0.00783,-27.78
,,320.68767,-0.00843410852713178,320.7,0.00766,-27.62
,,320.940534,-0.00847093023255814,321,0.00749,-27.46
,,321.193398,-0.0085077519379845,321.2,0.00732,-27.3
,,321.446262,-0.00854263565891473,321.5,0.00717,-27.14
,,321.699126,-0.0085765503875969,321.7,0.00701,-26.98
,,321.95199,-0.00860949612403101,322,0.00687,-26.82
,,322.204854,-0.00864147286821705,322.2,0.00672,-26.66
,,322.457718,-0.00867151162790698,322.5,0.00658,-26.5
,,322.710582,-0.0087015503875969,322.7,0.00645,-26.34
,,322.963446,-0.00873062015503876,323,0.00632,-26.18
,,323.21631,-0.0087577519379845,323.3,0.00619,-26.02
,,323.469174,-0.00878488372093023,323.5,0.00607,-25.86
,,323.722038,-0.00881104651162791,323.8,0.00595,-25.7
,,323.974902,-0.00883527131782946,324,0.00584,-25.54
,,324.227766,-0.00885949612403101,324.3,0.00573,-25.28
,,324.48063,-0.0088827519379845,324.5,0.00563,-25.12
,,324.733494,-0.00890503875968992,324.8,0.00553,-24.96
,,324.986358,-0.00892732558139535,325,0.00542,-24.8
,,325.239222,-0.00894767441860465,325.3,0.00533,-24.64
,,325.492086,-0.00896802325581395,325.5,0.00524,-24.48
,,325.74495,-0.00898740310077519,325.8,0.00515,-24.32
,,325.997814,-0.00900581395348837,326,0.00507,-24.16
,,326.250678,-0.00902325581395349,326.3,0.00499,-23.9
,,326.503542,-0.0090406007751938,326.5,0.00491,-23.74
,,326.756406,-0.00905717054263566,326.8,0.00483,-23.58
,,327.00927,-0.00907306201550388,327,0.00476,-23.42
,,327.262134,-0.00908837209302326,327.3,0.00469,-23.26
,,327.514998,-0.0091031007751938,327.5,0.00462,-23.1
,,327.767862,-0.0091172480620155,327.8,0.00456,-22.94
,,328.020726,-0.00913081395348837,328.1,0.0045,-22.68
,,328.27359,-0.0091437984496124,328.3,0.00444,-22.52
,,328.526454,-0.0091562984496124,328.6,0.00438,-22.36
,,328.779318,-0.00916831395348837,328.8,0.00433,-22.2
,,329.032182,-0.00917984496124031,329.1,0.00428,-22.04
,,329.285046,-0.00919089147286822,329.3,0.00423,-21.78
,,329.53791,-0.00920145348837209,329.6,0.00418,-21.62
,,329.790774,-0.00921162790697674,329.8,0.00414,-21.46
,,330.043638,-0.00922141472868217,330.1,0.00409,-21.3
,,330.296502,-0.00923071705426357,330.3,0.00405,-21.04
,,330.549366,-0.00923963178294574,330.6,0.00401,-20.88
,,330.80223,-0.00924825581395349,330.8,0.00398,-20.72
,,331.055094,-0.00925649224806202,331.1,0.00394,-20.56
,,331.307958,-0.00926434108527132,331.3,0.00391,-20.3
,,331.560822,-0.0092718992248062,331.6,0.00387,-20.14
,,331.813686,-0.00927916666666667,331.8,0.00384,-19.98
,,332.06655,-0.00928604651162791,332.1,0.00381,-19.82
,,332.319414,-0.00929273255813953,332.4,0.00378,-19.56
,,332.572278,-0.00929903100775194,332.6,0.00376,-19.4
,,332.825142,-0.00930513565891473,332.9,0.00373,-19.24
,,333.078006,-0.00931104651162791,333.1,0.00371,-18.98
,,333.33087,-0.00931656976744186,333.4,0.00368,-18.82
,,333.583734,-0.00932199612403101,333.6,0.00366,-18.66
,,333.836598,-0.00932713178294574,333.9,0.00364,-18.5
,,334.089462,-0.00933207364341085,334.1,0.00362,-18.24
,,334.342326,-0.00933682170542636,334.4,0.0036,-18.08
,,334.59519,-0.00934137596899225,334.6,0.00358,-17.92
,,334.848054,-0.00934583333333333,334.9,0.00357,-17.66
,,335.100918,-0.00935,335.1,0.00355,-17.5
,,335.353782,-0.00935406976744186,335.4,0.00354,-17.34
,,335.606646,-0.00935804263565891,335.6,0.00352,-17.08
,,335.85951,-0.00936182170542636,335.9,0.00351,-16.92
,,336.112374,-0.00936540697674419,336.1,0.00349,-16.66
,,336.365238,-0.00936899224806202,336.4,0.00348,-16.5
,,336.618102,-0.00937238372093023,336.7,0.00347,-16.34
,,336.870966,-0.00937567829457364,336.9,0.00346,-16.08
,,337.12383,-0.00937887596899225,337.2,0.00344,-15.92
,,337.376694,-0.00938197674418605,337.4,0.00343,-15.76
,,337.629558,-0.00938507751937985,337.7,0.00342,-15.5
,,337.882422,-0.00938798449612403,337.9,0.00341,-15.34
,,338.135286,-0.00939089147286822,338.2,0.0034,-15.08
,,338.38815,-0.0093937015503876,338.4,0.0034,-14.92
,,338.641014,-0.00939651162790698,338.7,0.00339,-14.66
,,338.893878,-0.00939922480620155,338.9,0.00338,-14.5
,,339.146742,-0.00940184108527132,339.2,0.00337,-14.34
,,339.399606,-0.00940445736434108,339.4,0.00336,-14.08
,,339.65247,-0.00940707364341085,339.7,0.00335,-13.92
,,339.905334,-0.00940959302325581,339.9,0.00334,-13.66
,,340.158198,-0.00941211240310078,340.2,0.00334,-13.5
,,340.411062,-0.00941463178294574,340.4,0.00333,-13.24
,,340.663926,-0.00941705426356589,340.7,0.00332,-13.08
,,340.91679,-0.00941957364341085,341,0.00331,-12.82
,,341.169654,-0.00942199612403101,341.2,0.00331,-12.66
,,341.422518,-0.00942451550387597,341.5,0.0033,-12.4
,,341.675382,-0.00942693798449612,341.7,0.00329,-12.24
,,341.928246,-0.00942936046511628,342,0.00328,-11.98
,,342.18111,-0.00943187984496124,342.2,0.00327,-11.82
,,342.433974,-0.0094343023255814,342.5,0.00326,-11.56
,,342.686838,-0.00943682170542636,342.7,0.00326,-11.4
,,342.939702,-0.00943924418604651,343,0.00325,-11.14
,,343.192566,-0.00944176356589147,343.2,0.00324,-10.98
,,343.44543,-0.00944428294573643,343.5,0.00323,-10.72
,,343.698294,-0.0094468023255814,343.7,0.00322,-10.56
,,343.951158,-0.00944941860465116,344,0.00321,-10.3
,,344.204022,-0.00945193798449612,344.2,0.0032,-10.14
,,344.456886,-0.00945455426356589,344.5,0.00319,-9.87999999999998
,,344.70975,-0.00945726744186047,344.7,0.00318,-9.62
,,344.962614,-0.00945988372093023,345,0.00317,-9.45999999999999
,,345.215478,-0.00946259689922481,345.3,0.00316,-9.19999999999999
,,345.468342,-0.00946531007751938,345.5,0.00315,-9.04000000000001
,,345.721206,-0.00946812015503876,345.8,0.00314,-8.78000000000002
,,345.97407,-0.00947093023255814,346,0.00313,-8.61999999999997
,,346.226934,-0.00947374031007752,346.3,0.00312,-8.35999999999997
,,346.479798,-0.00947664728682171,346.5,0.00311,-8.10000000000002
,,346.732662,-0.00947955426356589,346.8,0.0031,-7.93999999999999
,,346.985526,-0.00948255813953488,347,0.00309,-7.67999999999999
,,347.23839,-0.00948546511627907,347.3,0.00308,-7.52
,,347.491254,-0.00948856589147287,347.5,0.00306,-7.25999999999998
,,347.744118,-0.00949156976744186,347.8,0.00305,-7
,,347.996982,-0.00949476744186047,348,0.00304,-6.84
,,348.249846,-0.00949786821705426,348.3,0.00302,-6.58
,,348.50271,-0.00950106589147287,348.5,0.00301,-6.31999999999999
,,348.755574,-0.00950426356589147,348.8,0.003,-6.15999999999998
,,349.008438,-0.00950755813953488,349,0.00298,-5.89999999999998
,,349.261302,-0.00951085271317829,349.3,0.00297,-5.64000000000001
,,349.514166,-0.00951424418604651,349.5,0.00295,-5.48
,,349.76703,-0.00951763565891473,349.8,0.00294,-5.21999999999996
,,350.019894,-0.00952102713178295,350.1,0.00292,-4.95999999999997
,,350.272758,-0.00952451550387597,350.3,0.00291,-4.80000000000001
,,350.525622,-0.00952800387596899,350.6,0.00289,-4.53999999999998
,,350.778486,-0.00953158914728682,350.8,0.00287,-4.27999999999999
,,351.03135,-0.00953517441860465,351.1,0.00286,-4.01999999999997
,,351.284214,-0.00953875968992248,351.3,0.00284,-3.86
,,351.537078,-0.00954244186046512,351.6,0.00282,-3.59999999999999
,,351.789942,-0.00954612403100775,351.8,0.0028,-3.34
,,352.042806,-0.00954990310077519,352.1,0.00279,-3.18000000000002
,,352.29567,-0.00955368217054264,352.3,0.00277,-2.91999999999998
,,352.548534,-0.00955746124031008,352.6,0.00275,-2.65999999999998
,,352.801398,-0.00956124031007752,352.8,0.00273,-2.40000000000001
,,353.054262,-0.00956511627906977,353.1,0.00271,-2.24
,,353.307126,-0.00956899224806202,353.3,0.00269,-1.98
,,353.55999,-0.00957296511627907,353.6,0.00267,-1.71999999999999
,,353.812854,-0.00957693798449612,353.8,0.00265,-1.45999999999997
,,354.065718,-0.00958091085271318,354.1,0.00263,-1.30000000000001
,,354.318582,-0.00958488372093023,354.4,0.00261,-1.04000000000001
,,354.571446,-0.00958895348837209,354.6,0.00259,-0.779999999999987
,,354.82431,-0.00959302325581395,354.9,0.00257,-0.519999999999975
,,355.077174,-0.00959709302325581,355.1,0.00255,-0.259999999999977
,,355.330038,-0.00960116279069767,355.4,0.00253,-0.099999999999994
,,355.582902,-0.00960523255813953,355.6,0.0025,0.160000000000004
,,355.835766,-0.0096093992248062,355.9,0.00248,0.420000000000002
,,356.08863,-0.00961356589147287,356.1,0.00246,0.680000000000042
,,356.341494,-0.00961773255813954,356.4,0.00244,0.940000000000012
,,356.594358,-0.00962199612403101,356.6,0.00242,1.19999999999999
,,356.847222,-0.00962616279069767,356.9,0.00239,1.36000000000002
,,357.100086,-0.00963042635658915,357.1,0.00237,1.62000000000002
,,357.35295,-0.00963459302325581,357.4,0.00235,1.88
