136.2	0.3995	-1.904
136.6	0.408	-1.892
137	0.4164	-1.88
137.4	0.4248	-1.768
137.7	0.4333	-2.034
138.1	0.442	-2.022
138.5	0.4508	-1.91
138.9	0.4596	-1.898
139.3	0.4682	-1.886
139.7	0.477	-1.874
140.1	0.4858	-1.762
140.4	0.4946	-2.028
140.8	0.5035	-2.016
141.2	0.5126	-2.004
141.6	0.5214	-1.892
142	0.5303	-1.88
142.4	0.5392	-1.868
142.8	0.5483	-1.856
143.1	0.5574	-2.122
143.5	0.5665	-2.01
143.9	0.5756	-1.998
144.3	0.5848	-1.986
144.7	0.5939	-1.974
145.1	0.6033	-1.862
145.5	0.6126	-1.85
145.8	0.622	-2.116
146.2	0.631	-2.104
146.6	0.6402	-2.092
147	0.6493	-1.98
147.4	0.6584	-1.968
147.8	0.6676	-1.956
148.2	0.6769	-1.944
148.5	0.6857	-2.11
148.9	0.6946	-2.098
149.3	0.7034	-2.086
149.7	0.7125	-2.074
150.1	0.7213	-2.062
150.5	0.7302	-1.95
150.9	0.7388	-1.938
151.2	0.7473	-2.204
151.6	0.7558	-2.192
152	0.7642	-2.18
152.4	0.7727	-2.068
152.8	0.7811	-2.056
153.2	0.7893	-2.044
153.6	0.7973	-2.032
154	0.8052	-1.92
154.3	0.813	-2.186
154.7	0.821	-2.174
155.1	0.8288	-2.162
155.5	0.8364	-2.05
155.9	0.8437	-2.038
156.3	0.851	-2.026
156.7	0.858	-2.014
157	0.8652	-2.28
157.4	0.8723	-2.168
157.8	0.8792	-2.156
158.2	0.8858	-2.144
158.6	0.8923	-2.132
159	0.8986	-2.02
159.4	0.9048	-2.008
159.7	0.9109	-2.274
160.1	0.917	-2.262
160.5	0.923	-2.15
160.9	0.9284	-2.138
161.3	0.9337	-2.126
161.7	0.9388	-2.114
162.1	0.9439	-2.002
162.4	0.949	-2.268
162.8	0.9539	-2.256
163.2	0.9585	-2.144
163.6	0.962	-2.132
164	0.9655	-2.12
164.4	0.9689	-2.108
164.8	0.9722	-1.996
165.1	0.9754	-2.262
165.5	0.9784	-2.25
165.9	0.9813	-2.138
166.3	0.9836	-2.126
166.7	0.9859	-2.114
167.1	0.988	-2.102
167.5	0.99	-1.99
167.8	0.9919	-2.256
168.2	0.9938	-2.244
168.6	0.9951	-2.132
169	0.9963	-2.12
169.4	0.9973	-2.108
169.8	0.9981	-1.996
170.2	0.9987	-1.984
170.5	0.9993	-2.25
170.9	0.9997	-2.138
171.3	1	-2.126
171.7	0.9999	-2.114
172.1	0.9995	-2.002
172.5	0.9991	-1.99
172.9	0.9986	-1.978
173.2	0.998	-2.144
173.6	0.9972	-2.132
174	0.9961	-2.12
174.4	0.9947	-2.008
174.8	0.9933	-1.996
175.2	0.9916	-1.884
175.6	0.9897	-1.872
176	0.9881	-1.86
176.3	0.9859	-2.026
176.7	0.9839	-2.014
177.1	0.9814	-2.002
177.5	0.9788	-1.89
177.9	0.9759	-1.878
178.3	0.973	-1.766
178.7	0.9701	-1.754
179	0.9672	-2.02
179.4	0.9639	-1.908
179.8	0.9605	-1.896
180.2	0.9569	-1.784
180.6	0.9532	-1.772
181	0.9495	-1.66
181.4	0.9454	-1.648
181.7	0.9414	-1.814
182.1	0.9375	-1.802
182.5	0.9334	-1.79
182.9	0.9291	-1.678
183.3	0.9247	-1.666
183.7	0.9203	-1.554
184.1	0.9159	-1.542
184.4	0.9114	-1.708
184.8	0.9066	-1.696
185.2	0.9019	-1.584
185.6	0.8971	-1.572
186	0.892	-1.46
186.4	0.8869	-1.368
186.8	0.8819	-1.306
187.1	0.8767	-1.512
187.5	0.8713	-1.45
187.9	0.8662	-1.378
188.3	0.8607	-1.316
188.7	0.8553	-1.244
189.1	0.8496	-1.182
189.5	0.8406	-1.11
189.8	0.8302	-1.316
190.2	0.8195	-1.244
190.6	0.8091	-1.182
191	0.7987	-1.11
191.4	0.7882	-1.028
191.8	0.7778	-0.956
192.2	0.7677	-0.884
192.5	0.7576	-1.09
192.9	0.7474	-1.018
193.3	0.7375	-0.936
193.7	0.7274	-0.864
194.1	0.7175	-0.772
194.5	0.7079	-0.69
194.9	0.698	-0.618
195.2	0.6884	-0.814
195.6	0.6791	-0.732
196	0.6695	-0.65
196.4	0.6601	-0.568
196.8	0.651	-0.486
197.2	0.6417	-0.404
197.6	0.6326	-0.312
197.9	0.6238	-0.508
198.3	0.6147	-0.426
198.7	0.6062	-0.334
199.1	0.5974	-0.242
199.5	0.5889	-0.16
199.9	0.5803	-0.068
200.3	0.572	0.024
200.7	0.5638	0.116
201	0.5555	-0.07
201.4	0.5475	0.022
201.8	0.5395	0.114
202.2	0.5317	0.216
202.6	0.524	0.308
203	0.5162	0.4
203.4	0.5088	0.502
203.7	0.5013	0.326
204.1	0.4938	0.418
204.5	0.4866	0.52
204.9	0.4797	0.622
